year,j_day,actual,calculated,difference,delta,N_drainage,N_runoff,N_erosion,N_uptake
,,kg,kg,kg,kg N,kg,kg,kg,kg
2009,281,0.0,-0.0004679933558264793,0.0004679933558264793,-0.0004679933558264793,0.0,0.0,0.0,0.0
2009,282,0.0,-0.00017893189690809663,0.00017893189690809663,-1.3698069472786472,1.369628015381739,0.0,0.0,0.0
2009,283,0.0,-7.214762894447446e-06,7.214762894447446e-06,-1.0834797851127007,1.0834725703498063,0.0,0.0,0.0
2009,284,0.0,-3.969498251876757e-06,3.969498251876757e-06,-3.969498251876757e-06,0.0,0.0,0.0,0.0
2009,285,0.0,-2.5730736155082923e-06,2.5730736155082923e-06,-2.5730736155082923e-06,0.0,0.0,0.0,0.0
2009,286,0.0,-1.8959361653969609e-06,1.8959361653969609e-06,-1.8959361653969609e-06,0.0,0.0,0.0,0.0
2009,287,0.0,-1.4999002644344728e-06,1.4999002644344728e-06,-1.4999002644344728e-06,0.0,0.0,0.0,0.0
2009,288,0.0,-1.3166386580110157e-05,1.3166386580110157e-05,-1.3166386580110157e-05,0.0,0.0,0.0,0.0
2009,289,0.0,-4.807472335244256e-05,4.807472335244256e-05,-4.807472335244256e-05,0.0,0.0,0.0,0.0
2009,290,0.0,-6.761600754146002e-05,6.761600754146002e-05,-6.761600754146002e-05,0.0,0.0,0.0,0.0
2009,291,0.0,-3.2137912251161554e-05,3.2137912251161554e-05,-0.023101239696430298,0.023069101784179136,0.0,0.0,0.0
2009,292,0.0,-1.277436942892507e-06,1.277436942892507e-06,-1.141715387695001,1.1417141102580581,0.0,0.0,0.0
2009,293,0.0,-2.1444571984829963e-06,2.1444571984829963e-06,-2.1444571984829963e-06,0.0,0.0,0.0,0.0
2009,294,0.0,-2.706551271103308e-06,2.706551271103308e-06,-2.706551271103308e-06,0.0,0.0,0.0,0.0
2009,295,0.0,-4.13649211414059e-05,4.13649211414059e-05,-0.0015385517991148845,0.0,0.001497072081929935,1.147960435436299e-07,0.0
2009,296,0.0,-0.00011448186946442708,0.00011448186946442708,-0.11417650238676913,0.0,0.1140550874622385,6.933055066205773e-06,0.0
2009,297,0.0,-0.00016299043573484844,0.00016299043573484844,-0.05796623357593944,0.0,0.05779983876092615,3.4043792784447943e-06,0.0
2009,298,0.0,-0.0001661482286587912,0.0001661482286587912,-2.660435384392983,2.660269236164324,0.0,0.0,0.0
2009,299,0.0,-0.0001958182842063394,0.0001958182842063394,-5.427771521548166,5.42757570326396,0.0,0.0,0.0
2009,300,0.0,-0.0001580914248302534,0.0001580914248302534,-3.8897385668168027,3.8895804753919725,0.0,0.0,0.0
2009,301,0.0,-0.00013692669903984933,0.00013692669903984933,-0.04498172787940291,0.04484480118036306,0.0,0.0,0.0
2009,302,0.0,-7.950765531277923e-05,7.950765531277923e-05,-0.0231257096100137,0.02304620195470092,0.0,0.0,0.0
2009,303,0.0,-1.9391635581389952e-05,1.9391635581389952e-05,-1.437064070321199,1.3973784568377736,0.0396639565268363,2.2653210076767944e-06,0.0
2009,304,0.0,-0.00010832965645590775,0.00010832965645590775,-0.00010832965645590775,0.0,0.0,0.0,0.0
2009,305,0.0,-9.040723175246512e-05,9.040723175246512e-05,-9.040723175246512e-05,0.0,0.0,0.0,0.0
2009,306,0.0,-8.928007968478369e-07,8.928007968478369e-07,-5.2116776217955305,5.211676728994734,0.0,0.0,0.0
2009,307,0.0,-7.01349733844836e-07,7.01349733844836e-07,-7.01349733844836e-07,0.0,0.0,0.0,0.0
2009,308,0.0,-5.79006240286617e-07,5.79006240286617e-07,-5.79006240286617e-07,0.0,0.0,0.0,0.0
2009,309,0.0,-4.871968428687978e-07,4.871968428687978e-07,-4.871968428687978e-07,0.0,0.0,0.0,0.0
2009,310,0.0,-4.5029665329821e-07,4.5029665329821e-07,-4.5029665329821e-07,0.0,0.0,0.0,0.0
2009,311,0.0,-7.04701136555741e-07,7.04701136555741e-07,-7.04701136555741e-07,0.0,0.0,0.0,0.0
2009,312,0.0,-8.097013477481596e-07,8.097013477481596e-07,-8.097013477481596e-07,0.0,0.0,0.0,0.0
2009,313,0.0,-9.290865818911698e-07,9.290865818911698e-07,-9.290865818911698e-07,0.0,0.0,0.0,0.0
2009,314,0.0,-8.503278507987488e-07,8.503278507987488e-07,-8.503278507987488e-07,0.0,0.0,0.0,0.0
2009,315,0.0,-6.913857362178533e-07,6.913857362178533e-07,-6.913857362178533e-07,0.0,0.0,0.0,0.0
2009,316,0.0,-5.537451954751305e-07,5.537451954751305e-07,-5.537451954751305e-07,0.0,0.0,0.0,0.0
2009,317,0.0,-4.4866227710826934e-07,4.4866227710826934e-07,-4.4866227710826934e-07,0.0,0.0,0.0,0.0
2009,318,0.0,-5.411599062199457e-07,5.411599062199457e-07,-5.411599062199457e-07,0.0,0.0,0.0,0.0
2009,319,0.0,-4.863349261086114e-07,4.863349261086114e-07,-4.863349261086114e-07,0.0,0.0,0.0,0.0
2009,320,0.0,-3.9032077836509416e-07,3.9032077836509416e-07,-3.9032077836509416e-07,0.0,0.0,0.0,0.0
2009,321,0.0,-3.4239535295910173e-07,3.4239535295910173e-07,-3.4239535295910173e-07,0.0,0.0,0.0,0.0
2009,322,0.0,-3.3380882769051823e-07,3.3380882769051823e-07,-3.3380882769051823e-07,0.0,0.0,0.0,0.0
2009,323,0.0,-3.1893567609131424e-07,3.1893567609131424e-07,-3.1893567609131424e-07,0.0,0.0,0.0,0.0
2009,324,0.0,-3.217241726360953e-07,3.217241726360953e-07,-3.217241726360953e-07,0.0,0.0,0.0,0.0
2009,325,0.0,-3.111278772394144e-07,3.111278772394144e-07,-3.111278772394144e-07,0.0,0.0,0.0,0.0
2009,326,0.0,-2.926822020299369e-07,2.926822020299369e-07,-2.926822020299369e-07,0.0,0.0,0.0,0.0
2009,327,0.0,-3.4449176666839776e-07,3.4449176666839776e-07,-3.4449176666839776e-07,0.0,0.0,0.0,0.0
2009,328,0.0,-3.54221967313606e-07,3.54221967313606e-07,-3.54221967313606e-07,0.0,0.0,0.0,0.0
2009,329,0.0,-4.954327124551128e-06,4.954327124551128e-06,-4.954327124551128e-06,0.0,0.0,0.0,0.0
2009,330,0.0,-3.764410747779096e-05,3.764410747779096e-05,-0.005168082457927881,0.0,0.005130129078256008,3.092721940814045e-07,0.0
2009,331,0.0,-5.994646160445427e-05,5.994646160445427e-05,-5.994646160445427e-05,0.0,0.0,0.0,0.0
2009,332,0.0,-3.190640837691383e-05,3.190640837691383e-05,-1.4152690011750337,1.4152370947666568,0.0,0.0,0.0
2009,333,0.0,-1.334971648780936e-07,1.334971648780936e-07,-3.940044751499542,3.940044618002377,0.0,0.0,0.0
2009,334,0.0,-1.0819665874350903e-07,1.0819665874350903e-07,-1.0819665874350903e-07,0.0,0.0,0.0,0.0
2009,335,0.0,-8.506737003699527e-08,8.506737003699527e-08,-8.506737003699527e-08,0.0,0.0,0.0,0.0
2009,336,0.0,-8.619143443411303e-08,8.619143443411303e-08,-8.619143443411303e-08,0.0,0.0,0.0,0.0
2009,337,0.0,-7.335951579534594e-08,7.335951579534594e-08,-7.335951579534594e-08,0.0,0.0,0.0,0.0
2009,338,0.0,-4.684291568976123e-08,4.684291568976123e-08,-0.001263528427571714,0.0,0.0012634058156601208,7.576899590343543e-08,0.0
2009,339,0.0,-2.595956516415754e-08,2.595956516415754e-08,-2.595956516415754e-08,0.0,0.0,0.0,0.0
2009,340,0.0,-1.6205149222514592e-08,1.6205149222514592e-08,-1.6205149222514592e-08,0.0,0.0,0.0,0.0
2009,341,0.0,-1.268226200273591e-07,1.268226200273591e-07,-0.0013024101079253114,0.0,0.0013022050490797232,7.823622556084899e-08,0.0
2009,342,0.0,-3.049619278017703e-06,3.049619278017703e-06,-0.00014170926023382435,0.0,0.00013865014362650092,9.4973293057298e-09,0.0
2009,343,0.0,-1.075121413811226e-05,1.075121413811226e-05,-0.0640917377723298,0.0,0.06407806583894499,2.920719246694507e-06,0.0
2009,344,0.0,-6.016326777961476e-06,6.016326777961476e-06,-0.3267162747454222,0.32523457879494305,0.0014756011414061418,7.84822950416703e-08,0.0
2009,345,0.0,-1.9852910868589646e-06,1.9852910868589646e-06,-0.32540501255897425,0.3254030272678874,0.0,0.0,0.0
2009,346,0.0,-5.833696923307485e-07,5.833696923307485e-07,-1.2591803625534084,1.259179779183716,0.0,0.0,0.0
2009,347,0.0,-2.3314439638823087e-12,2.3314439638823087e-12,-0.5214813262812896,0.5213577852394353,0.00012353351153680743,7.527986051196438e-09,0.0
2009,348,0.0,-4.078515303262975e-12,4.078515303262975e-12,-4.078515303262975e-12,0.0,0.0,0.0,0.0
2009,349,0.0,-1.7460955360695224e-06,1.7460955360695224e-06,-0.003536246284411959,0.0,0.003534323329442189,1.7685943370052768e-07,0.0
2009,350,0.0,-1.973004450928073e-07,1.973004450928073e-07,-0.2960043250633788,0.2960041277629337,0.0,0.0,0.0
2009,351,0.0,3.3306690738754696e-16,-3.3306690738754696e-16,-0.1569171850375568,0.15691718503755714,0.0,0.0,0.0
2009,352,0.0,-7.771561172376096e-16,7.771561172376096e-16,-0.6977351150827502,0.6977351150827494,0.0,0.0,0.0
2009,353,0.0,-5.968558980384842e-13,5.968558980384842e-13,-5.968558980384842e-13,0.0,0.0,0.0,0.0
2009,354,0.0,-1.6768808563938364e-12,1.6768808563938364e-12,-1.6768808563938364e-12,0.0,0.0,0.0,0.0
2009,355,0.0,-2.3021584638627246e-12,2.3021584638627246e-12,-2.3021584638627246e-12,0.0,0.0,0.0,0.0
2009,356,0.0,-2.7586125774227312e-12,2.7586125774227312e-12,-0.0032484640915271257,0.0,0.003248441902242646,2.2186525867135517e-08,0.0
2009,357,0.0,-3.684855297861068e-12,3.684855297861068e-12,-0.0033691214228070976,0.0,0.0033690985467821765,2.2872340065838273e-08,0.0
2009,358,0.0,-2.985019091193611e-06,2.985019091193611e-06,-0.047320686081747,0.0,0.047317439773793525,2.6128886228002616e-07,0.0
2009,359,0.0,-4.964533557628945e-06,4.964533557628945e-06,-0.5677160574380054,0.5149703144682739,0.05274052166053914,2.567756346744582e-07,0.0
2009,360,0.0,-5.418988214567696e-06,5.418988214567696e-06,-0.7107594415289356,0.70561461809495,0.005139377924171714,2.652159930893778e-08,0.0
2009,361,0.0,-3.016721914012165e-06,3.016721914012165e-06,-1.2191773242193449,1.219018003579629,0.0001563029417533256,9.760485719547492e-10,0.0
2009,362,0.0,-2.5312156364254434e-06,2.5312156364254434e-06,-1.163042422418144,1.1630398912025075,0.0,0.0,0.0
2009,363,0.0,-1.4577441633800703e-06,1.4577441633800703e-06,-0.6906316234444319,0.6906301657002685,0.0,0.0,0.0
2009,364,0.0,-8.032463583163008e-13,8.032463583163008e-13,-0.32909912627462745,0.3290991262738242,0.0,0.0,0.0
2009,365,0.0,-2.2000175241213911e-13,2.2000175241213911e-13,-0.00047112494215184597,0.0,0.00047112219699051297,2.7449413312533145e-09,0.0
2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2,520.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0
2010,3,520.0,2.3869795029440866e-15,520.0,-0.3501669939491734,0.3501669939491758,0.0,0.0,0.0
2010,4,520.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0
2010,5,520.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0
2010,6,520.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0
2010,7,520.0,0.006540479296762661,519.9934595207033,-0.004400215512305294,0.0,0.004400193096572608,0.006540501712495348,0.0
2010,8,520.0,0.023010289811358255,519.9769897101886,-0.013867078075961103,0.0,0.013867013466051707,0.023010354421267653,0.0
2010,9,520.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0
2010,10,520.0,1.943251477065644e-06,519.9999980567485,-0.7398758688030114,0.7398778120544884,0.0,0.0,0.0
2010,11,520.0,1.2529640019964816e-05,519.99998747036,-1.0374466748976516,1.0374592045376716,0.0,0.0,0.0
2010,12,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,13,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,14,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,15,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,16,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,17,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,18,520.0,8.382329497180763e-09,519.9999999916176,8.382329497180763e-09,0,0.0,0.0,0.0
2010,19,520.0,1.3479137805916253e-08,519.9999999865208,1.3479137805916253e-08,0,0.0,0.0,0.0
2010,20,520.0,1.2855565501013189e-08,519.9999999871444,1.2855565501013189e-08,0,0.0,0.0,0.0
2010,21,520.0,1.849343789217528e-08,519.9999999815066,1.849343789217528e-08,0,0.0,0.0,0.0
2010,22,520.0,2.3550626337964786e-08,519.9999999764493,2.3550626337964786e-08,0,0.0,0.0,0.0
2010,23,520.0,2.8319348643890407e-08,519.9999999716806,2.8319348643890407e-08,0,0.0,0.0,0.0
2010,24,520.0,0.17757473623851336,519.8224252637615,-0.03000159717875306,0,0.0300086179604577,0.17756771545680872,0.0
2010,25,520.0,0.014825022823380085,519.9851749771766,-0.002121590693676012,0,0.002141863633445678,0.014804749883610418,0.0
2010,26,520.0,2.4035911621922423e-05,519.9999759640884,2.4035911621922423e-05,0,0.0,0.0,0.0
2010,27,520.0,6.462837800980115e-06,519.9999935371623,-0.4574159291404243,0.45742239197822526,0.0,0.0,0.0
2010,28,520.0,2.465742029511553e-05,519.9999753425797,-0.6396990751182443,0.6397237325385394,0.0,0.0,0.0
2010,29,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,30,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,31,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,32,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,33,520.0,0.03432190956886632,519.9656780904311,-0.0036107077885390026,0,0.0036106921484886706,0.03432192520891665,0.0
2010,34,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,35,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,36,520.0,6.819466887502422e-05,519.9999318053311,-0.49551874445141664,0.49554540358424687,2.40997335785188e-06,3.912556268694109e-05,0.0
2010,37,520.0,3.7548986142610374e-08,519.999999962451,3.7548986142610374e-08,0,0.0,0.0,0.0
2010,38,520.0,1.3980297808302566e-08,519.9999999860197,1.3980297808302566e-08,0,0.0,0.0,0.0
2010,39,520.0,0.007626579383323052,519.9923734206167,-0.0005967936111659355,0,0.0005968260608439004,0.007626546933645087,0.0
2010,40,520.0,0.02367337904230005,519.9763266209577,-0.001916935327571423,0,0.0019169673791782618,0.023673346990693213,0.0
2010,41,520.0,0.04485179840626499,519.9551482015937,-0.003600736726610876,0,0.00360041161419814,0.044852123518677726,0.0
2010,42,520.0,1.6841837526926362e-05,519.9999831581624,-0.23894329640621947,0.2389601382437464,0.0,0.0,0.0
2010,43,520.0,7.008256729601481e-05,519.9999299174327,-0.6300074028132343,0.6300774853805303,0.0,0.0,0.0
2010,44,520.0,0.00013737752395270864,519.999862622476,-0.7687784900023473,0.7689158675263,0.0,0.0,0.0
2010,45,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,46,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,47,520.0,0.002906430304534586,519.9970935696955,-0.00015939713171064795,0,0.00015939633763170888,0.002906431098613525,0.0
2010,48,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,49,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,50,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,51,520.0,0.009748043252942226,519.9902519567471,-0.0005278234428516271,0,0.0005278209966021098,0.009748045699191743,0.0
2010,52,520.0,3.447568057384521e-05,519.9999655243195,-1.2800585551531185e-06,0,1.2800500783063733e-06,3.4475689050691956e-05,0.0
2010,53,520.0,0.0035154654329889704,519.996484534567,-0.00017017378340256073,0,0.00017031489601439457,0.0035153243203771365,0.0
2010,54,520.0,0.026424663978697867,519.9735753360213,-0.0014080710220554238,0,0.0014070965628637747,0.026425638437889514,0.0
2010,55,520.0,8.716995436579278e-06,519.9999912830045,-0.05232986493710712,0.0523385819325437,0.0,0.0,0.0
2010,56,520.0,7.16643310548215e-05,519.999928335669,-0.326498685852215,0.3265703501832698,0.0,0.0,0.0
2010,57,520.0,0.00016854866700288795,519.999831451333,-0.5770149071848039,0.5771834558518067,0.0,0.0,0.0
2010,58,520.0,0.0,520.0,0.0,0,0.0,0.0,0.0
2010,59,520.0,1.6131527047491545e-07,519.9999998386847,1.6131527047491545e-07,0,0.0,0.0,0.0
2010,60,520.0,4.775592401529138e-07,519.9999995224407,4.775592401529138e-07,0,0.0,0.0,0.0
2010,61,520.0,4.560840807243949e-07,519.9999995439159,4.560840807243949e-07,0,0.0,0.0,0.0
2010,62,520.0,3.2365811364343244e-07,519.9999996763419,3.2365811364343244e-07,0,0.0,0.0,0.0
2010,63,520.0,2.992208578689315e-07,519.9999997007792,2.992208578689315e-07,0,0.0,0.0,0.0
2010,64,520.0,3.543773203773526e-07,519.9999996456227,3.543773203773526e-07,0,0.0,0.0,0.0
2010,65,520.0,3.636402539086703e-07,519.9999996363597,3.636402539086703e-07,0,0.0,0.0,0.0
2010,66,520.0,5.96024406718243e-07,519.9999994039756,5.96024406718243e-07,0,0.0,0.0,0.0
2010,67,520.0,0.00010349543710219677,519.9998965045629,0.00010349543710219677,0,0.0,0.0,0.0
2010,68,520.0,0.00020628999561722594,519.9997937100044,0.00020628999561722594,0,0.0,0.0,0.0
2010,69,520.0,1.1953216973739769,518.804678302626,0.034600331591732925,0,0.006943055989704674,1.1537783097925394,0.0
2010,70,520.0,0.3140574214102941,519.6859425785897,0.08134921737357104,0,0.0014858146704557985,0.23122238936626724,0.0
2010,71,520.0,0.11849427649876532,519.8815057235013,0.11849427649876532,0,0.0,0.0,0.0
2010,72,520.0,0.16791589054335532,519.8320841094567,0.16791589054335532,0,0.0,0.0,0.0
2010,73,520.0,0.19604567369250958,519.8039543263075,0.19604567369250958,0,0.0,0.0,0.0
2010,74,0.0,0.22745632908301494,-0.22745632908301494,-1.3564336357222118,1.5838899648052267,0.0,0.0,0.0
2010,75,0.0,0.2568071676400052,-0.2568071676400052,0.2568071676400052,0,0.0,0.0,0.0
2010,76,0.0,0.2806598567018974,-0.2806598567018974,0.2806583797207338,0,0.0,0.0,1.476981163615952e-06
2010,77,0.0,0.3036887588312022,-0.3036887588312022,0.30368549774028963,0,0.0,0.0,3.2610909125971392e-06
2010,78,0.0,0.3628174903531467,-0.3628174903531467,0.3628025043005181,0,0.0,0.0,1.4986052628610244e-05
2010,79,0.0,0.3727320313596506,-0.3727320313596506,0.3726307188508855,0,0.0,0.0,0.00010131250876508878
2010,80,0.0,0.28918910013016363,-0.28918910013016363,0.28761908159268046,0,0.0,0.0,0.0015700185374831622
2010,81,0.0,0.25662247882341205,-0.25662247882341205,0.2565957277808337,0,0.0,0.0,2.6751042578325247e-05
2010,82,0.0,0.25016458585690204,-0.25016458585690204,0.25013410736437436,0,0.0,0.0,3.04784925276758e-05
2010,83,0.0,0.25933129886218576,-0.25933129886218576,0.2592995396523463,0,0.0,0.0,3.175920983943191e-05
2010,84,0.0,0.27337611209608104,-0.27337611209608104,0.27333874273810466,0,0.0,0.0,3.736935797636258e-05
2010,85,0.0,0.21892472863450918,-0.21892472863450918,0.21888893122026332,0,0.0,0.0,3.5797414245866494e-05
2010,86,0.0,0.1831831097363311,-0.1831831097363311,0.1831433574420771,0,0.0,0.0,3.9752294253989395e-05
2010,87,0.0,0.1768805439151419,-0.1768805439151419,0.17683673325507243,0,0.0,0.0,4.38106600694682e-05
2010,88,0.0,0.16764221851959207,-0.16764221851959207,0.1675991103735015,0,0.0,0.0,4.310814609057552e-05
2010,89,0.0,0.167144734195524,-0.167144734195524,0.1671062205687548,0,0.0,0.0,3.851362676921679e-05
2010,90,0.0,0.24850680141822987,-0.24850680141822987,0.248461035149532,0,0.0,0.0,4.576626869788571e-05
2010,91,0.0,0.35683133499145137,-0.35683133499145137,0.3567747628451059,0,0.0,0.0,5.65721463454595e-05
2010,92,0.0,0.5170480598602439,-0.5170480598602439,0.5069007024493146,0,0.0,0.0,0.01014735741092933
2010,93,0.0,0.6990403377526725,-0.6990403377526725,0.6732519615611068,0,0.0,0.0,0.02578837619156567
2010,94,0.0,0.7541898211705859,-0.7541898211705859,0.6953807320130636,0,0.0,0.0,0.058809089157522254
2010,95,0.0,0.7298924323463859,-0.7298924323463859,0.6439807672300049,0,0.0,0.0,0.08591166511638108
2010,96,0.0,1.927940969655452,-1.927940969655452,0.4446714746558911,0,0.23289920971097688,1.14498536188286,0.1053849234057237
2010,97,0.0,3.1842975291879836,-3.1842975291879836,-0.045244635160756275,0,0.5559326010579141,2.589822020511911,0.08378754277891477
2010,98,0.0,1.5834451257466045,-1.5834451257466045,0.2785175305245957,0,0.1745545369434097,0.9637041595437881,0.166668898734811
2010,99,0.0,0.5368962211063131,-0.5368962211063131,-2.5021915178492833,2.9105970752023858,0.0,0.0,0.1284906637532106
2010,100,0.0,0.5024656065195738,-0.5024656065195738,-4.893547233072169,5.388839232181838,0.0,0.0,0.007173607409905139
