pen_id,sim_day,num_animals,animal_types,housing_type,bedding_type,handler_type,separator_type,treatment_type,manure__U,manure__TAN_s__g/L,manure__MN,manure__Mkg,manure__TSd__kg,manure__VSd__kg,manure__VSnd__kg,manure__WIP_frac,manure__WOP_frac,manure__p_excrt_manure__kg,manure__p_frac,manure__K_manure__kg,manure__CH4_manure,handler__urea__g/L,handler__TAN_s__g/L,handler__manure_nitrogen__kg,handler__TSd__kg,handler__VSd__kg,handler__VSnd__kg,handler__VS_total__kg,handler__p_excrt_manure__kg,handler__K_manure__kg,handler__CH4_floor__kg/day,handler__CO2_floor__kg/day,handler__raw_manure__kg,handler__cleaning_water__L,handler__total_bedding_mass__kg,handler__total_water_volume_in_milking_center__L,handler__total_daily_mass__kg_or_L,rp__urea__g/L,rp__TAN_s__g/L,rp__manure_nitrogen__kg,rp__TSd__kg,rp__VSd__kg,rp__VSnd__kg,rp__VS_total__kg,rp__p_excrt_manure__kg,rp__K_manure__kg,rp__raw_manure__kg,rp__cleaning_water__L,rp__total_bedding_mass__kg,rp__total_water_volume_in_milking_center__L,rp__total_daily_mass__kg_or_L,sep__TAN_s__g/L,sep__manure_nitrogen__kg,sep__TSd__kg,sep__VSd__kg,sep__VSnd__kg,sep__VS_total__kg,sep__p_excrt_manure__kg,sep__K_manure__kg,sep__total_daily_mass__kg_or_L,sep__wet_weight_of_final_solids__kg,sep__final_solids_dry_content__kg,sep__TS_solid__kg,sep__VS_solid__kg,sep__N_solid__kg,sep__TAN_solid__kg,sep__P_solid__kg,sep__K_solid__kg,sep__TS_liquid__kg,sep__VS_liquid__kg,sep__N_liquid__kg,sep__TAN_liquid__kg,sep__P_liquid__kg,sep__K_liquid__kg,sep__TS_DM_effluent__kg,sep__final_daily_volume__kg,tx__TAN_s__g/L,tx__manure_nitrogen__kg,tx__TSd__kg,tx__VSd__kg,tx__VSnd__kg,tx__VS_total__kg,tx__p_excrt_manure__kg,tx__K_manure__kg,tx__total_daily_mass__kg_or_L,tx__final_volume
0,37,62,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1266.06,147.83,33.01,214.43,35.17,439.42,53.28,0.02,0.0,0.16,0.05,0.0,1320.09,1266.06,147.83,33.01,35.17,439.42,53.28,492.7,0.16,0.0,0.4,0.06,214.43,620,1550.0,0.0,2384.43,1266.06,147.83,33.01,35.17,439.42,53.28,492.7,0.16,0.0,214.43,620,1550.0,0.0,2384.43,147.83,33.01,35.17,439.42,53.28,492.7,0.16,0.0,2384.43,96.72,35.17,19.34,270.99,9.9,22.17,0.06,0.0,15.83,221.72,23.11,125.65,0.09,0.0,7.03,2287.71,133.04,31.36,29.9,0.0,0.0,73.91,0.16,0.0,0.0,214589.46
0,38,64,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1306.91,152.59,34.07,221.93,36.4,453.59,55.0,0.02,0.0,0.16,0.05,0.0,1365.1,1306.91,152.59,34.07,36.4,453.59,55.0,508.6,0.16,0.0,0.41,0.06,221.93,640,1600.0,0.0,2461.93,1306.91,152.59,34.07,36.4,453.59,55.0,508.6,0.16,0.0,221.93,640,1600.0,0.0,2461.93,152.59,34.07,36.4,453.59,55.0,508.6,0.16,0.0,2461.93,100.1,36.4,20.02,279.73,10.22,22.89,0.06,0.0,16.38,228.87,23.85,129.71,0.1,0.0,7.28,2361.83,137.33,32.37,30.94,0.0,0.0,76.29,0.16,0.0,0.0,221564.16
0,39,65,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1327.33,154.98,34.61,227.16,37.26,460.68,55.86,0.02,0.0,0.16,0.05,0.0,1394.52,1327.33,154.98,34.61,37.26,460.68,55.86,516.54,0.16,0.0,0.42,0.06,227.16,650,1625.0,0.0,2502.16,1327.33,154.98,34.61,37.26,460.68,55.86,516.54,0.16,0.0,227.16,650,1625.0,0.0,2502.16,154.98,34.61,37.26,460.68,55.86,516.54,0.16,0.0,2502.16,102.46,37.26,20.49,284.1,10.38,23.25,0.07,0.0,16.77,232.44,24.22,131.73,0.1,0.0,7.45,2399.7,139.48,32.88,31.67,0.0,0.0,77.48,0.16,0.0,0.0,225184.98
0,40,65,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1327.33,154.98,34.61,229.86,37.7,460.68,55.86,0.02,0.0,0.16,0.05,0.0,1406.99,1327.33,154.98,34.61,37.7,460.68,55.86,516.54,0.16,0.0,0.42,0.06,229.86,650,1625.0,0.0,2504.86,1327.33,154.98,34.61,37.7,460.68,55.86,516.54,0.16,0.0,229.86,650,1625.0,0.0,2504.86,154.98,34.61,37.7,460.68,55.86,516.54,0.16,0.0,2504.86,103.68,37.7,20.74,284.1,10.38,23.25,0.07,0.0,16.97,232.44,24.22,131.73,0.1,0.0,7.54,2401.18,139.48,32.88,32.05,0.0,0.0,77.48,0.16,0.0,0.0,225427.63
0,41,66,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1347.75,157.36,35.14,235.06,38.55,467.77,56.72,0.02,0.0,0.17,0.05,0.0,1436.16,1347.75,157.36,35.14,38.55,467.77,56.72,524.49,0.17,0.0,0.42,0.06,235.06,660,1650.0,0.0,2545.06,1347.75,157.36,35.14,38.55,467.77,56.72,524.49,0.17,0.0,235.06,660,1650.0,0.0,2545.06,157.36,35.14,38.55,467.77,56.72,524.49,0.17,0.0,2545.06,106.03,38.55,21.21,288.47,10.54,23.6,0.07,0.0,17.35,236.02,24.6,133.76,0.1,0.0,7.71,2439.03,141.63,33.38,32.77,0.0,0.0,78.67,0.17,0.0,0.0,229045.42
0,42,68,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1388.59,162.13,36.2,242.79,39.82,481.94,58.44,0.02,0.0,0.17,0.05,0.0,1482.16,1388.59,162.13,36.2,39.82,481.94,58.44,540.38,0.17,0.0,0.44,0.07,242.79,680,1700.0,0.0,2622.79,1388.59,162.13,36.2,39.82,481.94,58.44,540.38,0.17,0.0,242.79,680,1700.0,0.0,2622.79,162.13,36.2,39.82,481.94,58.44,540.38,0.17,0.0,2622.79,109.51,39.82,21.9,297.21,10.86,24.32,0.07,0.0,17.92,243.17,25.34,137.81,0.1,0.0,7.96,2513.28,145.92,34.39,33.85,0.0,0.0,81.06,0.17,0.0,0.0,236040.7
0,43,69,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1409.01,164.52,36.74,247.99,40.68,489.03,59.3,0.02,0.0,0.17,0.05,0.0,1511.26,1409.01,164.52,36.74,40.68,489.03,59.3,548.33,0.17,0.0,0.44,0.07,247.99,690,1725.0,0.0,2662.99,1409.01,164.52,36.74,40.68,489.03,59.3,548.33,0.17,0.0,247.99,690,1725.0,0.0,2662.99,164.52,36.74,40.68,489.03,59.3,548.33,0.17,0.0,2662.99,111.86,40.68,22.37,301.58,11.02,24.68,0.07,0.0,18.3,246.75,25.72,139.84,0.1,0.0,8.14,2551.13,148.06,34.9,34.57,0.0,0.0,82.25,0.17,0.0,0.0,239658.61
0,44,71,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1449.85,169.28,37.8,255.84,41.96,503.21,61.02,0.03,0.0,0.18,0.05,0.0,1557.79,1449.85,169.28,37.8,41.96,503.21,61.02,564.22,0.18,0.0,0.46,0.07,255.84,710,1775.0,0.0,2740.84,1449.85,169.28,37.8,41.96,503.21,61.02,564.22,0.18,0.0,255.84,710,1775.0,0.0,2740.84,169.28,37.8,41.96,503.21,61.02,564.22,0.18,0.0,2740.84,115.4,41.96,23.08,310.32,11.34,25.39,0.07,0.0,18.88,253.9,26.46,143.89,0.11,0.0,8.39,2625.44,152.36,35.91,35.67,0.0,0.0,84.63,0.18,0.0,0.0,246664.7
0,45,73,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1490.69,174.05,38.87,263.72,43.26,517.38,62.74,0.03,0.0,0.18,0.05,0.0,1604.45,1490.69,174.05,38.87,43.26,517.38,62.74,580.12,0.18,0.0,0.47,0.07,263.72,730,1825.0,0.0,2818.72,1490.69,174.05,38.87,43.26,517.38,62.74,580.12,0.18,0.0,263.72,730,1825.0,0.0,2818.72,174.05,38.87,43.26,517.38,62.74,580.12,0.18,0.0,2818.72,118.95,43.26,23.79,319.06,11.66,26.11,0.07,0.0,19.47,261.05,27.21,147.94,0.11,0.0,8.65,2699.77,156.65,36.92,36.77,0.0,0.0,87.02,0.18,0.0,0.0,253673.74
0,46,78,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1592.79,185.97,41.53,279.26,45.81,552.82,67.03,0.03,0.0,0.2,0.06,0.0,1702.05,1592.79,185.97,41.53,45.81,552.82,67.03,619.85,0.2,0.0,0.5,0.08,279.26,780,1950.0,0.0,3009.26,1592.79,185.97,41.53,45.81,552.82,67.03,619.85,0.2,0.0,279.26,780,1950.0,0.0,3009.26,185.97,41.53,45.81,552.82,67.03,619.85,0.2,0.0,3009.26,125.96,45.81,25.19,340.92,12.46,27.9,0.08,0.0,20.61,278.93,29.07,158.08,0.12,0.0,9.16,2883.3,167.38,39.45,38.93,0.0,0.0,92.98,0.2,0.0,0.0,270821.89
0,47,79,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1613.21,188.36,42.06,285.01,46.75,559.91,67.89,0.03,0.0,0.2,0.06,0.0,1733.72,1613.21,188.36,42.06,46.75,559.91,67.89,627.8,0.2,0.0,0.51,0.08,285.01,790,1975.0,0.0,3050.01,1613.21,188.36,42.06,46.75,559.91,67.89,627.8,0.2,0.0,285.01,790,1975.0,0.0,3050.01,188.36,42.06,46.75,559.91,67.89,627.8,0.2,0.0,3050.01,128.56,46.75,25.71,345.29,12.62,28.25,0.08,0.0,21.04,282.51,29.44,160.1,0.12,0.0,9.35,2921.45,169.52,39.96,39.74,0.0,0.0,94.17,0.2,0.0,0.0,274488.71
0,48,80,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1633.63,190.74,42.59,290.74,47.69,566.99,68.75,0.03,0.0,0.2,0.06,0.0,1765.27,1633.63,190.74,42.59,47.69,566.99,68.75,635.74,0.2,0.0,0.51,0.08,290.74,800,2000.0,0.0,3090.74,1633.63,190.74,42.59,47.69,566.99,68.75,635.74,0.2,0.0,290.74,800,2000.0,0.0,3090.74,190.74,42.59,47.69,566.99,68.75,635.74,0.2,0.0,3090.74,131.14,47.69,26.23,349.66,12.78,28.61,0.08,0.0,21.46,286.08,29.81,162.13,0.12,0.0,9.54,2959.6,171.67,40.46,40.53,0.0,0.0,95.36,0.2,0.0,0.0,278154.21
0,49,84,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1715.31,200.28,44.72,304.01,49.86,595.34,72.19,0.03,0.0,0.21,0.06,0.0,1847.17,1715.31,200.28,44.72,49.86,595.34,72.19,667.53,0.21,0.0,0.54,0.08,304.01,840,2100.0,0.0,3244.01,1715.31,200.28,44.72,49.86,595.34,72.19,667.53,0.21,0.0,304.01,840,2100.0,0.0,3244.01,200.28,44.72,49.86,595.34,72.19,667.53,0.21,0.0,3244.01,137.13,49.86,27.43,367.14,13.42,30.04,0.08,0.0,22.44,300.39,31.31,170.24,0.13,0.0,9.97,3106.89,180.25,42.49,42.38,0.0,0.0,100.13,0.21,0.0,0.0,291948.37
0,50,86,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1756.15,205.05,45.79,312.43,51.24,609.52,73.91,0.03,0.0,0.22,0.06,0.0,1896.27,1756.15,205.05,45.79,51.24,609.52,73.91,683.43,0.22,0.0,0.55,0.08,312.43,860,2150.0,0.0,3322.43,1756.15,205.05,45.79,51.24,609.52,73.91,683.43,0.22,0.0,312.43,860,2150.0,0.0,3322.43,205.05,45.79,51.24,609.52,73.91,683.43,0.22,0.0,3322.43,140.92,51.24,28.18,375.88,13.74,30.76,0.09,0.0,23.06,307.54,32.05,174.29,0.13,0.0,10.25,3181.5,184.54,43.5,43.56,0.0,0.0,102.51,0.22,0.0,0.0,299005.21
0,51,87,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1776.57,207.43,46.32,318.47,52.24,616.6,74.77,0.03,0.0,0.22,0.06,0.0,1929.28,1776.57,207.43,46.32,52.24,616.6,74.77,691.37,0.22,0.0,0.56,0.08,318.47,870,2175.0,0.0,3363.47,1776.57,207.43,46.32,52.24,616.6,74.77,691.37,0.22,0.0,318.47,870,2175.0,0.0,3363.47,207.43,46.32,52.24,616.6,74.77,691.37,0.22,0.0,3363.47,143.65,52.24,28.73,380.25,13.9,31.11,0.09,0.0,23.51,311.12,32.42,176.32,0.13,0.0,10.45,3219.82,186.69,44.0,44.4,0.0,0.0,103.71,0.22,0.0,0.0,302699.17
0,52,87,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1776.57,207.43,46.32,322.08,52.83,616.6,74.77,0.03,0.0,0.22,0.06,0.0,1945.81,1776.57,207.43,46.32,52.83,616.6,74.77,691.37,0.22,0.0,0.56,0.08,322.08,870,2175.0,0.0,3367.08,1776.57,207.43,46.32,52.83,616.6,74.77,691.37,0.22,0.0,322.08,870,2175.0,0.0,3367.08,207.43,46.32,52.83,616.6,74.77,691.37,0.22,0.0,3367.08,145.28,52.83,29.06,380.25,13.9,31.11,0.09,0.0,23.77,311.12,32.42,176.32,0.13,0.0,10.57,3221.8,186.69,44.0,44.9,0.0,0.0,103.71,0.22,0.0,0.0,303023.77
0,53,88,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1797.0,209.82,46.85,328.26,53.84,623.69,75.63,0.03,0.0,0.22,0.06,0.0,1979.37,1797.0,209.82,46.85,53.84,623.69,75.63,699.32,0.22,0.0,0.56,0.08,328.26,880,2200.0,0.0,3408.26,1797.0,209.82,46.85,53.84,623.69,75.63,699.32,0.22,0.0,328.26,880,2200.0,0.0,3408.26,209.82,46.85,53.84,623.69,75.63,699.32,0.22,0.0,3408.26,148.06,53.84,29.61,384.63,14.06,31.47,0.09,0.0,24.23,314.69,32.8,178.34,0.13,0.0,10.77,3260.19,188.84,44.51,45.76,0.0,0.0,104.9,0.22,0.0,0.0,306729.44
0,54,89,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1817.42,212.2,47.38,334.43,54.85,630.78,76.49,0.03,0.0,0.23,0.06,0.0,2012.86,1817.42,212.2,47.38,54.85,630.78,76.49,707.27,0.23,0.0,0.57,0.09,334.43,890,2225.0,0.0,3449.43,1817.42,212.2,47.38,54.85,630.78,76.49,707.27,0.23,0.0,334.43,890,2225.0,0.0,3449.43,212.2,47.38,54.85,630.78,76.49,707.27,0.23,0.0,3449.43,150.85,54.85,30.17,389.0,14.22,31.83,0.09,0.0,24.68,318.27,33.17,180.37,0.14,0.0,10.97,3298.58,190.98,45.02,46.63,0.0,0.0,106.09,0.23,0.0,0.0,310434.83
0,55,90,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1837.84,214.59,47.92,340.61,55.87,637.87,77.35,0.03,0.0,0.23,0.06,0.0,2046.35,1837.84,214.59,47.92,55.87,637.87,77.35,715.21,0.23,0.0,0.58,0.09,340.61,900,2250.0,0.0,3490.61,1837.84,214.59,47.92,55.87,637.87,77.35,715.21,0.23,0.0,340.61,900,2250.0,0.0,3490.61,214.59,47.92,55.87,637.87,77.35,715.21,0.23,0.0,3490.61,153.64,55.87,30.73,393.37,14.37,32.19,0.09,0.0,25.14,321.85,33.54,182.4,0.14,0.0,11.17,3336.98,193.13,45.52,47.49,0.0,0.0,107.28,0.23,0.0,0.0,314141.02
0,56,93,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1899.1,221.74,49.51,351.67,57.68,659.13,79.92,0.03,0.0,0.24,0.07,0.0,2112.61,1899.1,221.74,49.51,57.68,659.13,79.92,739.05,0.24,0.0,0.6,0.09,351.67,930,2325.0,0.0,3606.67,1899.1,221.74,49.51,57.68,659.13,79.92,739.05,0.24,0.0,351.67,930,2325.0,0.0,3606.67,221.74,49.51,57.68,659.13,79.92,739.05,0.24,0.0,3606.67,158.62,57.68,31.72,406.48,14.85,33.26,0.09,0.0,25.96,332.57,34.66,188.48,0.14,0.0,11.54,3448.05,199.56,47.04,49.03,0.0,0.0,110.86,0.24,0.0,0.0,324585.8
0,57,96,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1960.36,228.89,51.11,363.02,59.54,680.39,82.5,0.03,0.0,0.24,0.07,0.0,2180.27,1960.36,228.89,51.11,59.54,680.39,82.5,762.89,0.24,0.0,0.62,0.09,363.02,960,2400.0,0.0,3723.02,1960.36,228.89,51.11,59.54,680.39,82.5,762.89,0.24,0.0,363.02,960,2400.0,0.0,3723.02,228.89,51.11,59.54,680.39,82.5,762.89,0.24,0.0,3723.02,163.74,59.54,32.75,419.59,15.33,34.33,0.1,0.0,26.79,343.3,35.78,194.56,0.15,0.0,11.91,3559.27,206.0,48.56,50.61,0.0,0.0,114.43,0.24,0.0,0.0,335056.51
0,58,96,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,1960.36,228.89,51.11,367.0,60.2,680.39,82.5,0.03,0.0,0.24,0.07,0.0,2198.39,1960.36,228.89,51.11,60.2,680.39,82.5,762.89,0.24,0.0,0.62,0.09,367.0,960,2400.0,0.0,3727.0,1960.36,228.89,51.11,60.2,680.39,82.5,762.89,0.24,0.0,367.0,960,2400.0,0.0,3727.0,228.89,51.11,60.2,680.39,82.5,762.89,0.24,0.0,3727.0,165.54,60.2,33.11,419.59,15.33,34.33,0.1,0.0,27.09,343.3,35.78,194.56,0.15,0.0,12.04,3561.46,206.0,48.56,51.17,0.0,0.0,114.43,0.24,0.0,0.0,335414.7
0,59,98,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2001.2,233.66,52.18,375.91,61.66,694.57,84.22,0.03,0.0,0.25,0.07,0.0,2249.57,2001.2,233.66,52.18,61.66,694.57,84.22,778.79,0.25,0.0,0.63,0.09,375.91,980,2450.0,0.0,3805.91,2001.2,233.66,52.18,61.66,694.57,84.22,778.79,0.25,0.0,375.91,980,2450.0,0.0,3805.91,233.66,52.18,61.66,694.57,84.22,778.79,0.25,0.0,3805.91,169.56,61.66,33.91,428.33,15.65,35.05,0.1,0.0,27.75,350.45,36.52,198.61,0.15,0.0,12.33,3636.35,210.29,49.57,52.41,0.0,0.0,116.82,0.25,0.0,0.0,342516.77
0,60,101,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2062.46,240.81,53.77,387.35,63.53,715.83,86.8,0.04,0.0,0.26,0.07,0.0,2317.53,2062.46,240.81,53.77,63.53,715.83,86.8,802.63,0.26,0.0,0.65,0.1,387.35,1010,2525.0,0.0,3922.35,2062.46,240.81,53.77,63.53,715.83,86.8,802.63,0.26,0.0,387.35,1010,2525.0,0.0,3922.35,240.81,53.77,63.53,715.83,86.8,802.63,0.26,0.0,3922.35,174.72,63.53,34.94,441.44,16.13,36.12,0.1,0.0,28.59,361.18,37.64,204.69,0.15,0.0,12.71,3747.63,216.73,51.08,54.0,0.0,0.0,120.39,0.26,0.0,0.0,352995.63
0,61,98,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2001.2,233.66,52.18,373.8,61.31,694.57,84.22,0.03,0.0,0.25,0.07,0.0,2239.69,2001.2,233.66,52.18,61.31,694.57,84.22,778.79,0.25,0.0,0.63,0.09,373.8,980,2450.0,0.0,3803.8,2001.2,233.66,52.18,61.31,694.57,84.22,778.79,0.25,0.0,373.8,980,2450.0,0.0,3803.8,233.66,52.18,61.31,694.57,84.22,778.79,0.25,0.0,3803.8,168.61,61.31,33.72,428.33,15.65,35.05,0.1,0.0,27.59,350.45,36.52,198.61,0.15,0.0,12.26,3635.19,210.29,49.57,52.11,0.0,0.0,116.82,0.25,0.0,0.0,342326.71
0,62,98,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2001.2,233.66,52.18,377.53,61.92,694.57,84.22,0.03,0.0,0.25,0.07,0.0,2256.73,2001.2,233.66,52.18,61.92,694.57,84.22,778.79,0.25,0.0,0.63,0.09,377.53,980,2450.0,0.0,3807.53,2001.2,233.66,52.18,61.92,694.57,84.22,778.79,0.25,0.0,377.53,980,2450.0,0.0,3807.53,233.66,52.18,61.92,694.57,84.22,778.79,0.25,0.0,3807.53,170.29,61.92,34.06,428.33,15.65,35.05,0.1,0.0,27.87,350.45,36.52,198.61,0.15,0.0,12.38,3637.24,210.29,49.57,52.63,0.0,0.0,116.82,0.25,0.0,0.0,342662.14
0,63,101,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2062.46,240.81,53.77,388.52,63.72,715.83,86.8,0.03,0.0,0.26,0.07,0.0,2322.88,2062.46,240.81,53.77,63.72,715.83,86.8,802.63,0.26,0.0,0.65,0.1,388.52,1010,2525.0,0.0,3923.52,2062.46,240.81,53.77,63.72,715.83,86.8,802.63,0.26,0.0,388.52,1010,2525.0,0.0,3923.52,240.81,53.77,63.72,715.83,86.8,802.63,0.26,0.0,3923.52,175.24,63.72,35.05,441.44,16.13,36.12,0.1,0.0,28.68,361.18,37.64,204.69,0.15,0.0,12.74,3748.27,216.73,51.08,54.17,0.0,0.0,120.39,0.26,0.0,0.0,353100.66
0,64,101,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2062.46,240.81,53.77,391.92,64.28,715.83,86.8,0.03,0.0,0.26,0.07,0.0,2338.53,2062.46,240.81,53.77,64.28,715.83,86.8,802.63,0.26,0.0,0.65,0.1,391.92,1010,2525.0,0.0,3926.92,2062.46,240.81,53.77,64.28,715.83,86.8,802.63,0.26,0.0,391.92,1010,2525.0,0.0,3926.92,240.81,53.77,64.28,715.83,86.8,802.63,0.26,0.0,3926.92,176.78,64.28,35.36,441.44,16.13,36.12,0.1,0.0,28.93,361.18,37.64,204.69,0.15,0.0,12.86,3750.14,216.73,51.08,54.64,0.0,0.0,120.39,0.26,0.0,0.0,353406.66
0,65,105,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2144.14,250.35,55.9,405.14,66.45,744.18,90.24,0.04,0.0,0.27,0.07,0.0,2420.24,2144.14,250.35,55.9,66.45,744.18,90.24,834.41,0.27,0.0,0.67,0.1,405.14,1050,2625.0,0.0,4080.14,2144.14,250.35,55.9,66.45,744.18,90.24,834.41,0.27,0.0,405.14,1050,2625.0,0.0,4080.14,250.35,55.9,66.45,744.18,90.24,834.41,0.27,0.0,4080.14,182.74,66.45,36.55,458.93,16.77,37.55,0.11,0.0,29.9,375.49,39.13,212.8,0.16,0.0,13.29,3897.4,225.31,53.11,56.48,0.0,0.0,125.16,0.27,0.0,0.0,367196.34
0,66,108,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2205.4,257.5,57.5,415.92,68.22,765.44,92.81,0.04,0.0,0.27,0.07,0.0,2485.54,2205.4,257.5,57.5,68.22,765.44,92.81,858.25,0.27,0.0,0.69,0.1,415.92,1080,2700.0,0.0,4195.92,2205.4,257.5,57.5,68.22,765.44,92.81,858.25,0.27,0.0,415.92,1080,2700.0,0.0,4195.92,257.5,57.5,68.22,765.44,92.81,858.25,0.27,0.0,4195.92,187.61,68.22,37.52,472.04,17.25,38.63,0.11,0.0,30.7,386.21,40.25,218.88,0.16,0.0,13.64,4008.32,231.75,54.62,57.99,0.0,0.0,128.74,0.27,0.0,0.0,377616.23
0,67,110,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2246.24,262.27,58.56,424.41,69.61,779.62,94.53,0.04,0.0,0.28,0.08,0.0,2535.06,2246.24,262.27,58.56,69.61,779.62,94.53,874.15,0.28,0.0,0.71,0.11,424.41,1100,2750.0,0.0,4274.41,2246.24,262.27,58.56,69.61,779.62,94.53,874.15,0.28,0.0,424.41,1100,2750.0,0.0,4274.41,262.27,58.56,69.61,779.62,94.53,874.15,0.28,0.0,4274.41,191.43,69.61,38.29,480.78,17.57,39.34,0.11,0.0,31.33,393.37,41.0,222.93,0.17,0.0,13.92,4082.98,236.04,55.64,59.17,0.0,0.0,131.12,0.28,0.0,0.0,384679.55
0,68,111,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2266.66,264.66,59.1,430.46,70.61,786.7,95.39,0.04,0.0,0.28,0.08,0.0,2568.19,2266.66,264.66,59.1,70.61,786.7,95.39,882.1,0.28,0.0,0.71,0.11,430.46,1110,2775.0,0.0,4315.46,2266.66,264.66,59.1,70.61,786.7,95.39,882.1,0.28,0.0,430.46,1110,2775.0,0.0,4315.46,264.66,59.1,70.61,786.7,95.39,882.1,0.28,0.0,4315.46,194.16,70.61,38.83,485.15,17.73,39.7,0.11,0.0,31.77,396.94,41.37,224.96,0.17,0.0,14.12,4121.3,238.19,56.14,60.01,0.0,0.0,132.31,0.28,0.0,0.0,388374.42
0,69,114,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2327.93,271.81,60.69,441.53,72.42,807.97,97.97,0.04,0.0,0.29,0.08,0.0,2634.87,2327.93,271.81,60.69,72.42,807.97,97.97,905.94,0.29,0.0,0.73,0.11,441.53,1140,2850.0,0.0,4431.53,2327.93,271.81,60.69,72.42,807.97,97.97,905.94,0.29,0.0,441.53,1140,2850.0,0.0,4431.53,271.81,60.69,72.42,807.97,97.97,905.94,0.29,0.0,4431.53,199.16,72.42,39.83,498.26,18.21,40.77,0.12,0.0,32.59,407.67,42.49,231.04,0.17,0.0,14.48,4232.37,244.63,57.66,61.56,0.0,0.0,135.89,0.29,0.0,0.0,398819.91
0,70,118,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2409.61,281.35,62.82,455.19,74.66,836.31,101.41,0.04,0.0,0.3,0.08,0.0,2718.75,2409.61,281.35,62.82,74.66,836.31,101.41,937.72,0.3,0.0,0.76,0.11,455.19,1180,2950.0,0.0,4585.19,2409.61,281.35,62.82,74.66,836.31,101.41,937.72,0.3,0.0,455.19,1180,2950.0,0.0,4585.19,281.35,62.82,74.66,836.31,101.41,937.72,0.3,0.0,4585.19,205.32,74.66,41.06,515.75,18.85,42.2,0.12,0.0,33.6,421.98,43.98,239.14,0.18,0.0,14.93,4379.87,253.21,59.68,63.46,0.0,0.0,140.66,0.3,0.0,0.0,412648.62
0,71,118,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2409.61,281.35,62.82,458.8,75.25,836.31,101.41,0.04,0.0,0.3,0.08,0.0,2735.51,2409.61,281.35,62.82,75.25,836.31,101.41,937.72,0.3,0.0,0.76,0.11,458.8,1180,2950.0,0.0,4588.8,2409.61,281.35,62.82,75.25,836.31,101.41,937.72,0.3,0.0,458.8,1180,2950.0,0.0,4588.8,281.35,62.82,75.25,836.31,101.41,937.72,0.3,0.0,4588.8,206.95,75.25,41.39,515.75,18.85,42.2,0.12,0.0,33.86,421.98,43.98,239.14,0.18,0.0,15.05,4381.85,253.21,59.68,63.96,0.0,0.0,140.66,0.3,0.0,0.0,412973.55
0,72,118,Calf,open air barn,sand,manual_scraping,rotary_screen,storage_pit,2409.61,281.35,62.82,462.41,75.85,836.31,101.41,0.04,0.0,0.3,0.08,0.0,2752.21,2409.61,281.35,62.82,75.85,836.31,101.41,937.72,0.3,0.0,0.76,0.11,462.41,1180,2950.0,0.0,4592.41,2409.61,281.35,62.82,75.85,836.31,101.41,937.72,0.3,0.0,462.41,1180,2950.0,0.0,4592.41,281.35,62.82,75.85,836.31,101.41,937.72,0.3,0.0,4592.41,208.57,75.85,41.71,515.75,18.85,42.2,0.12,0.0,34.13,421.98,43.98,239.14,0.18,0.0,15.17,4383.84,253.21,59.68,64.47,0.0,0.0,140.66,0.3,0.0,0.0,413298.46
